 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
1024.0 1024.0  0.0    0.0    8192.0   7808.5   112640.0   73453.5   24320.0 23501.9 3328.0 3109.8    135    0.497  451    50.586   51.083
1024.0 1024.0 230.6   0.0    8192.0   1593.9   112640.0   73453.5   24320.0 23501.9 3328.0 3109.8    136    0.499  451    50.586   51.086
1024.0 1024.0  0.0    0.0    8192.0   756.1    112640.0   72884.1   24320.0 23501.9 3328.0 3109.8    136    0.499  452    50.778   51.278
1024.0 1024.0  0.0    0.0    8192.0   3935.8   112640.0   72884.1   24320.0 23501.9 3328.0 3109.8    136    0.499  452    50.778   51.278
1024.0 1024.0  0.0    0.0    8192.0   6325.1   112640.0   72884.1   24320.0 23501.9 3328.0 3109.8    136    0.499  452    50.778   51.278
1024.0 1024.0  0.0    0.0    8192.0   1273.5   112640.0   73093.4   24320.0 23501.9 3328.0 3109.8    136    0.499  453    50.980   51.479
1024.0 1024.0  0.0    0.0    8192.0   807.6    112640.0   73705.1   24320.0 23501.9 3328.0 3109.8    136    0.499  454    51.177   51.677
1024.0 1024.0  0.0    0.0    8192.0   2972.5   112640.0   73705.1   24320.0 23501.9 3328.0 3109.8    136    0.499  454    51.177   51.677
1024.0 1024.0  0.0    0.0    8192.0   4677.7   112640.0   73705.1   24320.0 23501.9 3328.0 3109.8    136    0.499  454    51.177   51.677
1024.0 1024.0  0.0    0.0    8192.0   6380.3   112640.0   73705.1   24320.0 23501.9 3328.0 3109.8    136    0.499  454    51.177   51.677
1024.0 1024.0  0.0   368.6   8192.0   142.3    112640.0   73705.1   24320.0 23501.9 3328.0 3109.8    137    0.503  454    51.177   51.681
1024.0 1024.0  0.0    0.0    8192.0   1902.7   112640.0   74077.5   24320.0 23501.9 3328.0 3109.8    137    0.503  455    51.406   51.909
1024.0 1024.0  0.0    0.0    8192.0   3944.0   112640.0   74077.5   24320.0 23501.9 3328.0 3109.8    137    0.503  455    51.406   51.909
1024.0 1024.0  0.0    0.0    8192.0   5711.5   112640.0   74077.5   24320.0 23501.9 3328.0 3109.8    137    0.503  455    51.406   51.909
1024.0 1024.0  0.0    0.0    8192.0   953.3    112640.0   74135.6   24320.0 23503.3 3328.0 3109.8    137    0.503  456    51.610   52.113
1024.0 1024.0  0.0    0.0    8192.0   3605.7   112640.0   74135.6   24320.0 23503.3 3328.0 3109.8    137    0.503  456    51.610   52.113
1024.0 1024.0  0.0    0.0    8192.0   851.7    112640.0   74770.2   24320.0 23503.3 3328.0 3109.8    137    0.503  457    51.800   52.303
1024.0 1024.0  0.0    0.0    8192.0   3257.2   112640.0   74770.2   24320.0 23503.3 3328.0 3109.8    137    0.503  457    51.800   52.303
1024.0 1024.0  0.0    0.0    8192.0   4815.4   112640.0   74770.2   24320.0 23503.3 3328.0 3109.8    137    0.503  457    51.800   52.303
1024.0 1024.0 950.1   0.0    8192.0   1920.6   112640.0   75002.3   24320.0 23503.3 3328.0 3109.8    138    0.506  458    52.017   52.523
1024.0 1024.0 950.1   0.0    8192.0   4006.1   112640.0   75002.3   24320.0 23503.3 3328.0 3109.8    138    0.506  458    52.017   52.523
1024.0 1024.0  0.0    0.0    8192.0   741.8    112640.0   77451.4   24320.0 23504.0 3328.0 3109.8    138    0.506  459    52.271   52.777
1024.0 1024.0  0.0    0.0    8192.0   2189.2   112640.0   77451.4   24320.0 23504.0 3328.0 3109.8    138    0.506  459    52.271   52.777
1024.0 1024.0  0.0    0.0    8192.0   4865.2   112640.0   77451.4   24320.0 23504.0 3328.0 3109.8    138    0.506  459    52.271   52.777
1024.0 1024.0  0.0    0.0    8192.0   7775.4   112640.0   77451.4   24320.0 23504.0 3328.0 3109.8    138    0.506  459    52.271   52.777
1024.0 1024.0  0.0   348.7   8192.0   1957.0   112640.0   77451.4   24320.0 23504.0 3328.0 3109.8    139    0.509  459    52.271   52.780
1024.0 1024.0  0.0   348.7   8192.0   4801.6   112640.0   77451.4   24320.0 23504.0 3328.0 3109.8    139    0.509  459    52.271   52.780
1024.0 1024.0  0.0   348.7   8192.0   7289.5   112640.0   77451.4   24320.0 23504.0 3328.0 3109.8    139    0.509  459    52.271   52.780
1024.0 1024.0 541.7   0.0    8192.0   501.5    112640.0   77451.4   24320.0 23504.0 3328.0 3109.8    140    0.513  459    52.271   52.784
1024.0 1024.0  0.0    0.0    8192.0   636.8    112640.0   75249.2   24320.0 23504.0 3328.0 3109.8    140    0.513  460    52.487   53.000
1024.0 1024.0  0.0    0.0    8192.0   1196.5   112640.0   75277.0   24320.0 23504.0 3328.0 3109.8    140    0.513  461    52.728   53.241
1024.0 1024.0  0.0    0.0    8192.0   911.2    112640.0   75464.8   24320.0 23504.0 3328.0 3109.8    140    0.513  462    52.901   53.414
1024.0 1024.0  0.0    0.0    8192.0   1620.3   112640.0   75493.8   24320.0 23504.0 3328.0 3109.8    140    0.513  463    53.064   53.578
1024.0 1024.0  0.0    0.0    8192.0   3695.1   112640.0   75493.8   24320.0 23504.0 3328.0 3109.8    140    0.513  463    53.064   53.578
1024.0 1024.0  0.0    0.0    8192.0   5553.6   112640.0   75493.8   24320.0 23504.0 3328.0 3109.8    140    0.513  464    53.064   53.578
1024.0 1024.0  0.0    0.0    8192.0   290.0    112640.0   74475.1   24320.0 23504.0 3328.0 3109.8    140    0.513  465    53.403   53.916
1024.0 1024.0  0.0    0.0    8192.0   2163.2   112640.0   74475.1   24320.0 23504.0 3328.0 3109.8    140    0.513  465    53.403   53.916
1024.0 1024.0  0.0    0.0    8192.0   4310.9   112640.0   74475.1   24320.0 23504.0 3328.0 3109.8    140    0.513  465    53.403   53.916
1024.0 1024.0  0.0    0.0    8192.0   6069.6   112640.0   74475.1   24320.0 23504.0 3328.0 3109.8    140    0.513  465    53.403   53.916
1024.0 1024.0  0.0    0.0    8192.0   8014.0   112640.0   74475.1   24320.0 23504.0 3328.0 3109.8    140    0.513  465    53.403   53.916
1024.0 1024.0  0.0   237.5   8192.0   2281.6   112640.0   74475.1   24320.0 23506.2 3328.0 3109.8    141    0.516  465    53.403   53.919
1024.0 1024.0  0.0    0.0    8192.0   1520.1   112640.0   74870.4   24320.0 23508.6 3328.0 3109.8    141    0.516  466    53.595   54.111
1024.0 1024.0  0.0    0.0    8192.0   4037.2   112640.0   74870.4   24320.0 23508.6 3328.0 3109.8    141    0.516  466    53.595   54.111
1024.0 1024.0  0.0    0.0    8192.0   5941.2   112640.0   74870.4   24320.0 23508.6 3328.0 3109.8    141    0.516  467    53.595   54.111
1024.0 1024.0  0.0    0.0    8192.0   2707.4   112640.0   74936.3   24320.0 23514.6 3328.0 3109.8    141    0.516  468    53.768   54.284
1024.0 1024.0  0.0    0.0    8192.0   2234.0   112640.0   74953.4   24320.0 23514.6 3328.0 3109.8    141    0.516  468    53.994   54.510
1024.0 1024.0  0.0    0.0    8192.0   4045.1   112640.0   74953.4   24320.0 23514.6 3328.0 3109.8    141    0.516  468    53.994   54.510
1024.0 1024.0  0.0    0.0    8192.0   6382.2   112640.0   74953.4   24320.0 23514.6 3328.0 3109.8    141    0.516  468    53.994   54.510
1024.0 1024.0  0.0    0.0    8192.0   8173.5   112640.0   74953.4   24320.0 23514.6 3328.0 3109.8    141    0.516  468    53.994   54.510
1024.0 1024.0 213.7   0.0    8192.0   1743.2   112640.0   74953.4   24320.0 23514.6 3328.0 3109.8    142    0.519  468    53.994   54.513
1024.0 1024.0  0.0    0.0    8192.0   1097.5   112640.0   75179.5   24320.0 23514.6 3328.0 3109.8    142    0.519  469    54.196   54.715
1024.0 1024.0  0.0    0.0    8192.0   3786.0   112640.0   75179.5   24320.0 23514.6 3328.0 3109.8    142    0.519  469    54.196   54.715
1024.0 1024.0  0.0    0.0    8192.0   5874.7   112640.0   75179.5   24320.0 23514.6 3328.0 3109.8    142    0.519  469    54.196   54.715
1024.0 1024.0  0.0    0.0    8192.0   975.0    112640.0   75407.7   24320.0 23514.6 3328.0 3109.8    142    0.519  470    54.385   54.905
1024.0 1024.0  0.0    0.0    8192.0   471.4    112640.0   76188.7   24320.0 23514.6 3328.0 3109.8    142    0.519  471    54.572   55.091
1024.0 1024.0  0.0    0.0    8192.0   2011.4   112640.0   76188.7   24320.0 23514.6 3328.0 3109.8    142    0.519  471    54.572   55.091
1024.0 1024.0  0.0    0.0    8192.0   3743.0   112640.0   76188.7   24320.0 23514.6 3328.0 3109.8    142    0.519  471    54.572   55.091
1024.0 1024.0  0.0    0.0    8192.0   5630.1   112640.0   76188.7   24320.0 23514.6 3328.0 3109.8    142    0.519  471    54.572   55.091
1024.0 1024.0  0.0    0.0    8192.0   7256.7   112640.0   76188.7   24320.0 23514.6 3328.0 3109.8    142    0.519  471    54.572   55.091
1024.0 1024.0  0.0   214.7   8192.0   621.2    112640.0   76188.7   24320.0 23514.6 3328.0 3109.8    143    0.521  471    54.572   55.093
1024.0 1024.0  0.0    0.0    8192.0   1944.8   112640.0   75630.8   24320.0 23514.6 3328.0 3109.8    143    0.521  472    54.806   55.327
1024.0 1024.0  0.0    0.0    8192.0   4489.7   112640.0   75630.8   24320.0 23514.6 3328.0 3109.8    143    0.521  472    54.806   55.327
1024.0 1024.0  0.0    0.0    8192.0   5916.9   112640.0   75630.8   24320.0 23514.6 3328.0 3109.8    143    0.521  472    54.806   55.327
1024.0 1024.0  0.0    0.0    8192.0   2229.4   112640.0   75837.8   24320.0 23514.6 3328.0 3109.8    143    0.521  474    55.004   55.525
1024.0 1024.0  0.0    0.0    8192.0   1682.2   112640.0   76446.1   24320.0 23515.1 3328.0 3109.8    143    0.521  474    55.223   55.744
1024.0 1024.0  0.0    0.0    8192.0   2990.8   112640.0   76446.1   24320.0 23515.1 3328.0 3109.8    143    0.521  474    55.223   55.744
1024.0 1024.0 758.8   0.0    8192.0   5546.9   112640.0   76446.1   24320.0 23522.9 3328.0 3109.8    144    0.524  474    55.223   55.747
1024.0 1024.0 758.8   0.0    8192.0   7245.9   112640.0   76446.1   24320.0 23522.9 3328.0 3109.8    144    0.524  474    55.223   55.747
1024.0 1024.0  0.0    0.0    8192.0   737.4    112640.0   79039.7   24320.0 23524.9 3328.0 3109.8    144    0.524  475    55.417   55.941
1024.0 1024.0  0.0    0.0    8192.0   2886.4   112640.0   79039.7   24320.0 23524.9 3328.0 3109.8    144    0.524  475    55.417   55.941
1024.0 1024.0  0.0    0.0    8192.0   4486.1   112640.0   79039.7   24320.0 23524.9 3328.0 3109.8    144    0.524  475    55.417   55.941
1024.0 1024.0  0.0    0.0    8192.0   6386.8   112640.0   79039.7   24320.0 23524.9 3328.0 3109.8    144    0.524  475    55.417   55.941
1024.0 1024.0  0.0    0.0    8192.0   2991.7   112640.0   76691.8   24320.0 23524.9 3328.0 3109.8    144    0.524  476    55.608   56.132
1024.0 1024.0  0.0    0.0    8192.0   514.5    112640.0   77346.8   24320.0 23524.9 3328.0 3109.8    144    0.524  477    55.801   56.325
1024.0 1024.0  0.0    0.0    8192.0   2983.0   112640.0   77346.8   24320.0 23524.9 3328.0 3109.8    144    0.524  477    55.801   56.325
1024.0 1024.0  0.0    0.0    8192.0   5166.2   112640.0   77346.8   24320.0 23524.9 3328.0 3109.8    144    0.524  477    55.801   56.325
1024.0 1024.0  0.0    0.0    8192.0   6486.0   112640.0   77346.8   24320.0 23524.9 3328.0 3109.8    144    0.524  478    55.801   56.325
1024.0 1024.0  0.0    0.0    8192.0   2547.1   112640.0   77594.6   24320.0 23524.9 3328.0 3109.8    144    0.524  478    55.974   56.498
1024.0 1024.0  0.0    0.0    8192.0   492.5    112640.0   77798.9   24320.0 23524.9 3328.0 3109.8    144    0.524  479    56.147   56.671
1024.0 1024.0  0.0    0.0    8192.0   2028.7   112640.0   77798.9   24320.0 23524.9 3328.0 3109.8    144    0.524  479    56.147   56.671
1024.0 1024.0  0.0    0.0    8192.0   4360.0   112640.0   77798.9   24320.0 23524.9 3328.0 3109.8    144    0.524  479    56.147   56.671
1024.0 1024.0  0.0    0.0    8192.0   7708.7   112640.0   77798.9   24320.0 23524.9 3328.0 3109.8    144    0.524  479    56.147   56.671
1024.0 1024.0  0.0   273.2   8192.0   1957.0   112640.0   77798.9   24320.0 23524.9 3328.0 3109.8    145    0.527  479    56.147   56.674
1024.0 1024.0  0.0   273.2   8192.0   4947.8   112640.0   77798.9   24320.0 23524.9 3328.0 3109.8    145    0.527  479    56.147   56.674
1024.0 1024.0  0.0   273.2   8192.0   7294.5   112640.0   77798.9   24320.0 23524.9 3328.0 3109.8    145    0.527  479    56.147   56.674
1024.0 1024.0 461.2   0.0    8192.0   578.3    112640.0   77798.9   24320.0 23524.9 3328.0 3109.8    146    0.532  479    56.147   56.679
1024.0 1024.0  0.0    0.0    8192.0   875.8    112640.0   77992.0   24320.0 23524.9 3328.0 3109.8    146    0.532  480    56.351   56.883
1024.0 1024.0  0.0    0.0    8192.0   1419.4   112640.0   78015.8   24320.0 23524.9 3328.0 3109.8    146    0.532  481    56.554   57.086
1024.0 1024.0  0.0    0.0    8192.0   1123.7   112640.0   78197.3   24320.0 23524.9 3328.0 3109.8    146    0.532  482    56.816   57.348
1024.0 1024.0  0.0    0.0    8192.0   1349.5   112640.0   78291.0   24320.0 23524.9 3328.0 3109.8    146    0.532  483    57.014   57.546
1024.0 1024.0  0.0    0.0    8192.0   3469.3   112640.0   78291.0   24320.0 23524.9 3328.0 3109.8    146    0.532  483    57.014   57.546
1024.0 1024.0  0.0    0.0    8192.0   4957.7   112640.0   78291.0   24320.0 23524.9 3328.0 3109.8    146    0.532  484    57.014   57.546
1024.0 1024.0  0.0    0.0    8192.0   247.1    112640.0   77281.3   24320.0 23524.9 3328.0 3109.8    146    0.532  485    57.423   57.955
1024.0 1024.0  0.0    0.0    8192.0   1914.4   112640.0   77281.3   24320.0 23524.9 3328.0 3109.8    146    0.532  485    57.423   57.955
1024.0 1024.0  0.0    0.0    8192.0   3408.5   112640.0   77281.3   24320.0 23524.9 3328.0 3109.8    146    0.532  485    57.423   57.955
1024.0 1024.0  0.0    0.0    8192.0   5385.9   112640.0   77281.3   24320.0 23524.9 3328.0 3109.8    146    0.532  485    57.423   57.955
1024.0 1024.0  0.0    0.0    8192.0   6932.8   112640.0   77281.3   24320.0 23524.9 3328.0 3109.8    146    0.532  485    57.423   57.955
1024.0 1024.0  0.0   216.9   8192.0   222.8    112640.0   77281.3   24320.0 23524.9 3328.0 3109.8    147    0.535  485    57.423   57.957
1024.0 1024.0  0.0    0.0    8192.0   1226.2   112640.0   77637.3   24320.0 23525.3 3328.0 3109.8    147    0.535  486    57.623   58.158
1024.0 1024.0  0.0    0.0    8192.0   3491.7   112640.0   77637.3   24320.0 23525.3 3328.0 3109.8    147    0.535  486    57.623   58.158
1024.0 1024.0  0.0    0.0    8192.0   4880.8   112640.0   77637.3   24320.0 23525.3 3328.0 3109.8    147    0.535  487    57.623   58.158
1024.0 1024.0  0.0    0.0    8192.0   2740.7   112640.0   77703.5   24320.0 23525.3 3328.0 3109.8    147    0.535  488    57.829   58.364
1024.0 1024.0  0.0    0.0    8192.0   1787.9   112640.0   77745.8   24320.0 23525.7 3328.0 3109.8    147    0.535  488    58.052   58.587
1024.0 1024.0  0.0    0.0    8192.0   3247.9   112640.0   77745.8   24320.0 23525.7 3328.0 3109.8    147    0.535  488    58.052   58.587
1024.0 1024.0  0.0    0.0    8192.0   4845.7   112640.0   77745.8   24320.0 23525.7 3328.0 3109.8    147    0.535  488    58.052   58.587
1024.0 1024.0  0.0    0.0    8192.0   6763.5   112640.0   77745.8   24320.0 23525.7 3328.0 3109.8    147    0.535  488    58.052   58.587
1024.0 1024.0 211.8   0.0    8192.0   120.3    112640.0   77745.8   24320.0 23526.8 3328.0 3109.8    148    0.538  488    58.052   58.589
1024.0 1024.0  0.0    0.0    8192.0   977.7    112640.0   77960.2   24320.0 23526.8 3328.0 3109.8    148    0.538  489    58.268   58.806
1024.0 1024.0  0.0    0.0    8192.0   3550.0   112640.0   77960.2   24320.0 23526.8 3328.0 3109.8    148    0.538  489    58.268   58.806
1024.0 1024.0  0.0    0.0    8192.0   5466.8   112640.0   77960.2   24320.0 23526.8 3328.0 3109.8    148    0.538  489    58.268   58.806
1024.0 1024.0  0.0    0.0    8192.0   848.8    112640.0   78179.5   24320.0 23526.8 3328.0 3109.8    148    0.538  490    58.494   59.031
1024.0 1024.0  0.0    0.0    8192.0   894.1    112640.0   78800.5   24320.0 23531.9 3328.0 3109.8    148    0.538  491    58.707   59.244
1024.0 1024.0  0.0   978.8   8192.0   3721.8   112640.0   78800.5   24320.0 23531.9 3328.0 3109.8    149    0.540  491    58.707   59.247
1024.0 1024.0  0.0   978.8   8192.0   4987.8   112640.0   78800.5   24320.0 23531.9 3328.0 3109.8    149    0.540  491    58.707   59.247
1024.0 1024.0  0.0   978.8   8192.0   6475.7   112640.0   78800.5   24320.0 23531.9 3328.0 3109.8    149    0.540  491    58.707   59.247
1024.0 1024.0 1024.0  0.0    8192.0   265.2    112640.0   80376.2   24320.0 23543.8 3328.0 3109.8    150    0.553  491    58.707   59.260
1024.0 1024.0 1024.0  0.0    8192.0   1860.8   112640.0   80376.2   24320.0 23543.8 3328.0 3109.8    150    0.553  491    58.707   59.260
1024.0 1024.0  0.0    0.0    8192.0   1579.3   112640.0   78191.9   24320.0 23543.8 3328.0 3109.8    150    0.553  492    58.951   59.504
1024.0 1024.0  0.0    0.0    8192.0   4589.3   112640.0   78191.9   24320.0 23543.8 3328.0 3109.8    150    0.553  492    58.951   59.504
1024.0 1024.0  0.0    0.0    8192.0   6387.9   112640.0   78191.9   24320.0 23543.8 3328.0 3109.8    150    0.553  492    58.951   59.504
1024.0 1024.0  0.0    0.0    8192.0   2397.0   112640.0   78435.6   24320.0 23545.3 3328.0 3110.2    150    0.553  493    59.157   59.710
1024.0 1024.0  0.0    0.0    8192.0   2032.1   112640.0   79054.6   24320.0 23545.3 3328.0 3110.2    150    0.553  494    59.361   59.914
1024.0 1024.0  0.0    0.0    8192.0   3729.8   112640.0   79054.6   24320.0 23545.3 3328.0 3110.2    150    0.553  494    59.361   59.914
1024.0 1024.0  0.0    0.0    8192.0   5576.9   112640.0   79054.6   24320.0 23545.3 3328.0 3110.2    150    0.553  494    59.361   59.914
1024.0 1024.0  0.0    0.0    8192.0   7275.2   112640.0   79054.6   24320.0 23545.3 3328.0 3110.2    150    0.553  494    59.361   59.914
1024.0 1024.0  0.0    0.0    8192.0   312.7    112640.0   79442.9   24320.0 23545.3 3328.0 3110.2    151    0.557  495    59.641   60.198
1024.0 1024.0  0.0    0.0    8192.0   2899.1   112640.0   79442.9   24320.0 23545.3 3328.0 3110.2    151    0.557  495    59.641   60.198
1024.0 1024.0  0.0    0.0    8192.0   4712.6   112640.0   79442.9   24320.0 23545.3 3328.0 3110.2    151    0.557  495    59.641   60.198
1024.0 1024.0  0.0    0.0    8192.0   6554.5   112640.0   79442.9   24320.0 23545.3 3328.0 3110.2    151    0.557  495    59.641   60.198
1024.0 1024.0  0.0    0.0    8192.0   2234.2   112640.0   79443.6   24320.0 23545.3 3328.0 3110.2    151    0.557  496    59.833   60.390
1024.0 1024.0  0.0    0.0    8192.0   4734.1   112640.0   79443.6   24320.0 23545.3 3328.0 3110.2    151    0.557  497    59.833   60.390
1024.0 1024.0  0.0    0.0    8192.0   2053.9   112640.0   80082.7   24320.0 23545.3 3328.0 3110.2    151    0.557  497    60.057   60.614
1024.0 1024.0  0.0    0.0    8192.0   4674.8   112640.0   80082.7   24320.0 23545.3 3328.0 3110.2    151    0.557  497    60.057   60.614
1024.0 1024.0  0.0    0.0    8192.0   6206.4   112640.0   80082.7   24320.0 23545.3 3328.0 3110.2    151    0.557  497    60.057   60.614
1024.0 1024.0  0.0    0.0    8192.0   1794.3   112640.0   80320.2   24320.0 23545.7 3328.0 3110.2    151    0.557  498    60.295   60.852
1024.0 1024.0  0.0    0.0    8192.0   3927.2   112640.0   80320.2   24320.0 23545.7 3328.0 3110.2    151    0.557  499    60.295   60.852
1024.0 1024.0  0.0    0.0    8192.0   1623.8   112640.0   80515.5   24320.0 23545.7 3328.0 3110.2    151    0.557  499    60.543   61.100
1024.0 1024.0  0.0    0.0    8192.0   3386.2   112640.0   80515.5   24320.0 23545.7 3328.0 3110.2    151    0.557  499    60.543   61.100
1024.0 1024.0  0.0    0.0    8192.0   6720.1   112640.0   80515.5   24320.0 23545.7 3328.0 3110.2    151    0.557  499    60.543   61.100
1024.0 1024.0 275.1   0.0    8192.0   732.2    112640.0   80515.5   24320.0 23545.7 3328.0 3110.2    152    0.559  499    60.543   61.102
1024.0 1024.0 275.1   0.0    8192.0   3621.2   112640.0   80515.5   24320.0 23545.7 3328.0 3110.2    152    0.559  499    60.543   61.102
1024.0 1024.0 275.1   0.0    8192.0   6230.1   112640.0   80515.5   24320.0 23545.7 3328.0 3110.2    152    0.559  499    60.543   61.102
1024.0 1024.0  0.0   458.8   8192.0   112.6    112640.0   80515.5   24320.0 23545.7 3328.0 3110.2    153    0.563  499    60.543   61.106
1024.0 1024.0  0.0   458.8   8192.0   1638.9   112640.0   80515.5   24320.0 23545.7 3328.0 3110.2    153    0.563  500    60.543   61.106
1024.0 1024.0  0.0    0.0    8192.0   1811.9   112640.0   80740.7   24320.0 23545.7 3328.0 3110.2    153    0.563  501    60.753   61.316
1024.0 1024.0  0.0    0.0    8192.0   2343.4   112640.0   80768.1   24320.0 23545.7 3328.0 3110.2    153    0.563  502    60.955   61.518
1024.0 1024.0  0.0    0.0    8192.0   536.3    112640.0   81031.5   24320.0 23547.7 3328.0 3110.2    153    0.563  503    61.364   61.927
1024.0 1024.0  0.0    0.0    8192.0   2905.6   112640.0   81031.5   24320.0 23547.7 3328.0 3110.2    153    0.563  503    61.364   61.927
1024.0 1024.0  0.0    0.0    8192.0   4670.1   112640.0   81031.5   24320.0 23547.7 3328.0 3110.2    153    0.563  503    61.364   61.927
1024.0 1024.0  0.0    0.0    8192.0   1842.6   112640.0   79330.8   24320.0 23547.7 3328.0 3110.2    153    0.563  504    61.578   62.140
1024.0 1024.0  0.0    0.0    8192.0   1336.9   112640.0   79953.5   24320.0 23547.7 3328.0 3110.2    153    0.563  505    61.783   62.346
1024.0 1024.0  0.0    0.0    8192.0   3178.9   112640.0   79953.5   24320.0 23547.7 3328.0 3110.2    153    0.563  505    61.783   62.346
1024.0 1024.0  0.0    0.0    8192.0   5544.7   112640.0   79953.5   24320.0 23547.7 3328.0 3110.2    153    0.563  505    61.783   62.346
1024.0 1024.0  0.0    0.0    8192.0   7579.2   112640.0   79953.5   24320.0 23547.7 3328.0 3110.2    153    0.563  505    61.783   62.346
1024.0 1024.0 208.8   0.0    8192.0   1301.0   112640.0   79953.5   24320.0 23547.7 3328.0 3110.2    154    0.566  505    61.783   62.348
1024.0 1024.0 208.8   0.0    8192.0   2877.2   112640.0   79953.5   24320.0 23547.7 3328.0 3110.2    154    0.566  506    61.783   62.348
1024.0 1024.0  0.0    0.0    8192.0   3102.4   112640.0   80173.0   24320.0 23547.7 3328.0 3110.2    154    0.566  506    61.986   62.552
1024.0 1024.0  0.0    0.0    8192.0   5076.0   112640.0   80173.0   24320.0 23547.7 3328.0 3110.2    154    0.566  506    61.986   62.552
1024.0 1024.0  0.0   1024.0  8192.0   2647.4   112640.0   80838.2   24320.0 23549.4 3328.0 3110.2    155    0.569  507    62.184   62.752
1024.0 1024.0  0.0    0.0    8192.0   1018.6   112640.0   80120.1   24320.0 23549.4 3328.0 3110.2    155    0.569  508    62.423   62.992
1024.0 1024.0  0.0    0.0    8192.0   2465.3   112640.0   80120.1   24320.0 23549.4 3328.0 3110.2    155    0.569  508    62.423   62.992
1024.0 1024.0  0.0    0.0    8192.0   3990.1   112640.0   80120.1   24320.0 23549.4 3328.0 3110.2    155    0.569  508    62.423   62.992
1024.0 1024.0  0.0    0.0    8192.0   5985.0   112640.0   80120.1   24320.0 23549.4 3328.0 3110.2    155    0.569  508    62.423   62.992
1024.0 1024.0  0.0    0.0    8192.0   7610.3   112640.0   80120.1   24320.0 23549.4 3328.0 3110.2    155    0.569  508    62.423   62.992
1024.0 1024.0 483.9   0.0    8192.0   1185.0   112640.0   80120.1   24320.0 23549.4 3328.0 3110.2    156    0.571  508    62.423   62.995
1024.0 1024.0  0.0    0.0    8192.0   2091.2   112640.0   80613.4   24320.0 23549.4 3328.0 3110.2    156    0.571  509    62.622   63.193
1024.0 1024.0  0.0    0.0    8192.0   4742.7   112640.0   80613.4   24320.0 23549.4 3328.0 3110.2    156    0.571  509    62.622   63.193
1024.0 1024.0  0.0    0.0    8192.0   6821.8   112640.0   80613.4   24320.0 23549.4 3328.0 3110.2    156    0.571  509    62.622   63.193
1024.0 1024.0  0.0    0.0    8192.0   1780.7   112640.0   80871.9   24320.0 23549.4 3328.0 3110.2    156    0.571  510    62.789   63.360
1024.0 1024.0  0.0    0.0    8192.0   1835.3   112640.0   81505.8   24320.0 23549.4 3328.0 3110.2    156    0.571  511    62.984   63.555
1024.0 1024.0  0.0    0.0    8192.0   3526.0   112640.0   81505.8   24320.0 23549.4 3328.0 3110.2    156    0.571  511    62.984   63.555
1024.0 1024.0  0.0    0.0    8192.0   5403.6   112640.0   81505.8   24320.0 23549.4 3328.0 3110.2    156    0.571  511    62.984   63.555
1024.0 1024.0  0.0    0.0    8192.0   7624.5   112640.0   81505.8   24320.0 23549.4 3328.0 3110.2    156    0.571  511    62.984   63.555
1024.0 1024.0  0.0   443.4   8192.0   1271.2   112640.0   81505.8   24320.0 23549.4 3328.0 3110.2    157    0.575  511    62.984   63.559
1024.0 1024.0  0.0    0.0    8192.0   513.8    112640.0   80973.1   24320.0 23549.4 3328.0 3110.2    157    0.575  512    63.185   63.760
1024.0 1024.0  0.0    0.0    8192.0   3156.3   112640.0   80973.1   24320.0 23549.4 3328.0 3110.2    157    0.575  512    63.185   63.760
1024.0 1024.0  0.0    0.0    8192.0   5784.9   112640.0   80973.1   24320.0 23549.4 3328.0 3110.2    157    0.575  512    63.185   63.760
1024.0 1024.0  0.0    0.0    8192.0   1051.1   112640.0   81201.2   24320.0 23565.9 3328.0 3111.9    157    0.575  513    63.388   63.963
1024.0 1024.0  0.0    0.0    8192.0   544.4    112640.0   81809.9   24320.0 23565.9 3328.0 3111.9    157    0.575  514    63.595   64.170
1024.0 1024.0  0.0    0.0    8192.0   2419.3   112640.0   81809.9   24320.0 23565.9 3328.0 3111.9    157    0.575  514    63.595   64.170
1024.0 1024.0  0.0    0.0    8192.0   3993.1   112640.0   81809.9   24320.0 23565.9 3328.0 3111.9    157    0.575  514    63.595   64.170
1024.0 1024.0  0.0    0.0    8192.0   5301.6   112640.0   81809.9   24320.0 23565.9 3328.0 3111.9    157    0.575  514    63.595   64.170
1024.0 1024.0  0.0    0.0    8192.0   7103.3   112640.0   81809.9   24320.0 23565.9 3328.0 3111.9    157    0.575  514    63.595   64.170
1024.0 1024.0  0.0    0.0    8192.0   1519.3   112640.0   82175.9   24320.0 23565.9 3328.0 3111.9    157    0.575  515    63.834   64.409
1024.0 1024.0  0.0    0.0    8192.0   3428.4   112640.0   82175.9   24320.0 23565.9 3328.0 3111.9    157    0.575  515    63.834   64.409
1024.0 1024.0  0.0    0.0    8192.0   4761.4   112640.0   82175.9   24320.0 23565.9 3328.0 3111.9    157    0.575  515    63.834   64.409
1024.0 1024.0 207.2   0.0    8192.0   1151.7   112640.0   82175.9   24320.0 23565.9 3328.0 3111.9    158    0.579  515    63.834   64.412
1024.0 1024.0 207.2   0.0    8192.0   4029.8   112640.0   82175.9   24320.0 23565.9 3328.0 3111.9    158    0.579  515    63.834   64.412
